feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date
8269633,4,Very fresh and well-packaged.,Delivery,Positive,17-05-23
7056875,4,"Average experience, could improve.",Product Quality,Neutral,28-12-23
7948957,3,Product was damaged during delivery.,Product Quality,Negative,28-03-23
1693544,5,"Overall good experience, thank you!",Customer Service,Positive,31-07-23
9574804,1,Taste was not as expected.,Delivery,Negative,29-04-23
5417385,3,Taste was not as expected.,Delivery,Negative,28-05-24
4002875,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,05-05-23
3822266,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,21-04-23
8851535,3,Taste was not as expected.,Customer Service,Negative,29-06-23
1756163,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,12-06-24
3101725,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,09-06-24
1439305,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,18-03-24
9396703,3,Delivery was late and I was unhappy.,App Experience,Negative,29-06-24
918917,1,Customer service was not helpful.,Product Quality,Negative,04-08-23
4282954,1,Delivery was late and I was unhappy.,Customer Service,Negative,07-06-24
3902960,3,The product met my expectations.,Product Quality,Neutral,10-07-24
6004406,4,"It was okay, nothing special.",Product Quality,Neutral,01-11-23
8187670,2,Taste was not as expected.,Customer Service,Negative,23-05-24
2202823,4,Will definitely order again.,Customer Service,Positive,03-05-24
3827822,2,I had a bad experience.,Customer Service,Negative,12-01-24
4808332,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,09-05-23
8641510,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,15-03-24
8448887,2,Items were missing from my order.,Customer Service,Negative,03-10-24
7557504,4,Highly recommended!,Customer Service,Positive,05-08-24
559101,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,23-04-24
903092,3,"Average experience, could improve.",Customer Service,Neutral,30-06-23
9929077,1,Product was damaged during delivery.,App Experience,Negative,09-09-23
1263914,3,The product met my expectations.,Delivery,Neutral,27-05-23
1604057,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,27-10-24
3869991,4,"It was okay, nothing special.",App Experience,Neutral,12-07-23
1404411,1,Taste was not as expected.,Delivery,Negative,01-02-24
3489479,4,Great prices and fast delivery!,App Experience,Positive,07-12-23
66513,2,The order was incorrect.,Customer Service,Negative,18-07-23
6629661,2,Very disappointed with the quality.,App Experience,Negative,04-10-23
3170349,4,"Overall good experience, thank you!",Delivery,Positive,06-02-24
4812643,3,Delivery was late and I was unhappy.,Product Quality,Negative,11-06-24
8618527,4,"It was okay, nothing special.",Product Quality,Neutral,19-06-23
5374112,4,The product met my expectations.,Customer Service,Neutral,19-11-23
1320563,4,"Overall good experience, thank you!",App Experience,Positive,04-07-24
5097672,1,The packaging was poor.,Delivery,Negative,16-05-23
8643088,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,28-06-23
6196664,3,The packaging was poor.,Customer Service,Negative,01-02-24
5518136,5,Good selection of products.,Customer Service,Positive,01-06-23
4748833,1,Taste was not as expected.,Delivery,Negative,28-08-24
4706967,3,The product met my expectations.,Product Quality,Neutral,20-06-23
5307842,5,"Excellent quality, will buy again!",Customer Service,Positive,29-09-23
834707,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,20-01-24
4745815,3,The product met my expectations.,Customer Service,Neutral,05-04-23
1997010,5,Highly recommended!,Customer Service,Positive,13-08-23
4709509,4,"It was okay, nothing special.",Product Quality,Neutral,14-04-24
2184540,4,"Average experience, could improve.",App Experience,Neutral,07-11-23
968472,4,"Excellent quality, will buy again!",Delivery,Positive,28-06-24
5694919,5,Great prices and fast delivery!,Customer Service,Positive,03-01-24
4903911,4,"Overall good experience, thank you!",App Experience,Positive,20-10-24
387152,1,Items were missing from my order.,Product Quality,Negative,25-12-23
4396734,4,The product met my expectations.,Customer Service,Neutral,16-04-23
9824272,1,Product was damaged during delivery.,App Experience,Negative,10-11-23
7239237,3,Product was damaged during delivery.,Product Quality,Negative,29-06-24
8398849,2,The order was incorrect.,Product Quality,Negative,24-08-23
6593156,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,02-03-24
6522927,4,Will definitely order again.,Customer Service,Positive,23-12-23
4722643,3,"It was okay, nothing special.",Delivery,Neutral,06-08-23
108132,4,"It was okay, nothing special.",App Experience,Neutral,10-08-23
4257042,2,Delivery was late and I was unhappy.,App Experience,Negative,15-07-24
4176652,4,"Average experience, could improve.",Delivery,Neutral,23-11-23
3086538,4,Great prices and fast delivery!,Product Quality,Positive,08-06-23
4221835,4,The product met my expectations.,Customer Service,Neutral,12-06-23
6698473,3,The order was incorrect.,App Experience,Negative,22-07-24
3902539,2,Delivery was late and I was unhappy.,Customer Service,Negative,22-03-24
9204348,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,19-07-23
4602515,2,Items were missing from my order.,App Experience,Negative,26-01-24
2431502,3,The order was incorrect.,Delivery,Negative,03-10-24
5502049,1,The packaging was poor.,Product Quality,Negative,11-04-24
914718,5,Very fresh and well-packaged.,Customer Service,Positive,26-08-23
5412857,4,The product met my expectations.,Delivery,Neutral,29-08-23
3384872,5,"Overall good experience, thank you!",Customer Service,Positive,01-08-23
2239723,1,Delivery was late and I was unhappy.,Product Quality,Negative,13-06-23
556949,3,The product met my expectations.,App Experience,Neutral,04-07-23
2094700,4,Customer service was very helpful.,Delivery,Positive,10-10-24
6424645,1,The packaging was poor.,Product Quality,Negative,28-04-24
5821913,1,Customer service was not helpful.,App Experience,Negative,02-12-23
8071032,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,22-01-24
909118,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,07-09-24
7865004,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,13-06-24
2717837,2,Customer service was not helpful.,Product Quality,Negative,15-09-23
7148726,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,08-10-24
360914,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,17-09-23
5457525,4,Great prices and fast delivery!,Customer Service,Positive,17-06-23
9561182,3,"Average experience, could improve.",Delivery,Neutral,20-09-24
686047,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,15-03-24
8867293,1,Delivery was late and I was unhappy.,Customer Service,Negative,19-11-23
5881825,2,Not worth the price I paid.,Customer Service,Negative,15-05-24
1590770,3,"It was okay, nothing special.",Delivery,Neutral,26-09-23
5950548,4,"Excellent quality, will buy again!",Product Quality,Positive,11-11-23
2749431,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,23-10-24
8623710,4,Customer service was very helpful.,Product Quality,Positive,18-04-24
9219270,3,"It was okay, nothing special.",App Experience,Neutral,18-08-24
4603544,3,Delivery was late and I was unhappy.,Customer Service,Negative,01-08-24
7789018,5,Great prices and fast delivery!,App Experience,Positive,18-04-24
9263417,3,"It was okay, nothing special.",App Experience,Neutral,27-03-24
8966009,3,The product met my expectations.,App Experience,Neutral,30-09-23
6754002,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,02-07-24
9980417,5,Good selection of products.,Delivery,Positive,08-07-23
8417158,1,The packaging was poor.,Customer Service,Negative,28-06-24
8340197,3,The product met my expectations.,Delivery,Neutral,16-09-23
1957484,1,Not worth the price I paid.,Delivery,Negative,26-07-24
6273223,1,Items were missing from my order.,Customer Service,Negative,07-05-23
208810,3,The packaging was poor.,Product Quality,Negative,29-11-23
8775121,4,The product met my expectations.,Customer Service,Neutral,20-05-24
2887519,5,Will definitely order again.,Product Quality,Positive,12-03-24
7343729,5,Will definitely order again.,App Experience,Positive,23-05-24
8174698,5,Items were in perfect condition.,Product Quality,Positive,13-07-24
574977,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,27-05-24
9376458,4,"Average experience, could improve.",Customer Service,Neutral,22-12-23
3873048,4,"It was okay, nothing special.",Customer Service,Neutral,29-10-23
8028419,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,19-05-23
1092177,1,The order was incorrect.,App Experience,Negative,16-05-23
7407121,4,"It was okay, nothing special.",Delivery,Neutral,20-05-23
6852937,4,Customer service was very helpful.,Delivery,Positive,25-04-24
1018594,5,Items were in perfect condition.,Product Quality,Positive,30-01-24
2182984,2,Very disappointed with the quality.,Customer Service,Negative,16-09-24
8858173,5,Highly recommended!,Delivery,Positive,19-10-23
8888295,3,The product met my expectations.,Customer Service,Neutral,04-05-23
104670,3,I had a bad experience.,Product Quality,Negative,07-09-23
350426,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,08-07-23
5963883,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,17-08-23
4345084,4,"It was okay, nothing special.",Delivery,Neutral,11-09-23
7593475,4,"It was okay, nothing special.",App Experience,Neutral,16-11-23
1109573,5,Very fresh and well-packaged.,App Experience,Positive,25-07-24
3244974,4,The product met my expectations.,Customer Service,Neutral,01-02-24
9005162,4,The product met my expectations.,App Experience,Neutral,12-06-23
2756848,4,The product met my expectations.,Product Quality,Neutral,02-04-24
3283908,4,Good selection of products.,App Experience,Positive,09-12-23
453891,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,08-05-23
3837580,3,"It was okay, nothing special.",Delivery,Neutral,14-09-24
8933652,2,The packaging was poor.,Customer Service,Negative,15-08-24
109426,5,Highly recommended!,App Experience,Positive,18-06-23
2041930,3,Items were missing from my order.,App Experience,Negative,21-08-24
7406288,4,"It was okay, nothing special.",Delivery,Neutral,08-07-24
4305662,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,30-10-24
5021788,3,"Average experience, could improve.",Delivery,Neutral,24-07-23
2730099,2,I had a bad experience.,App Experience,Negative,05-08-24
4948436,1,Items were missing from my order.,Customer Service,Negative,30-08-24
5268670,1,Delivery was late and I was unhappy.,Delivery,Negative,10-05-23
897773,4,"Excellent quality, will buy again!",Customer Service,Positive,04-10-24
7519652,5,Very happy with the service!,Delivery,Positive,29-08-23
3239816,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,31-08-23
6976367,5,Will definitely order again.,Product Quality,Positive,17-10-24
9202872,3,Product was damaged during delivery.,Customer Service,Negative,22-10-23
3693135,2,Items were missing from my order.,App Experience,Negative,21-03-24
6144760,3,Delivery was late and I was unhappy.,Delivery,Negative,25-04-23
4135711,1,I had a bad experience.,App Experience,Negative,18-06-24
7602935,3,The product met my expectations.,Delivery,Neutral,11-10-23
7897237,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,01-09-23
5737400,2,Not worth the price I paid.,App Experience,Negative,06-06-24
9300474,3,"Average experience, could improve.",Customer Service,Neutral,23-09-24
2172966,4,"It was okay, nothing special.",Delivery,Neutral,23-06-24
637550,4,Highly recommended!,Customer Service,Positive,19-05-24
7278640,5,Highly recommended!,Product Quality,Positive,27-02-24
815954,3,Items were missing from my order.,Customer Service,Negative,11-01-24
4676563,2,The packaging was poor.,Delivery,Negative,25-08-24
1706682,3,Taste was not as expected.,Delivery,Negative,07-07-23
3079122,3,"Average experience, could improve.",Product Quality,Neutral,17-02-24
634000,3,The product met my expectations.,App Experience,Neutral,16-03-23
